Date,CNN_FG,Taiwan_VIX,US_VIX,process_timestamp,download_timestamp
2010-02-08,,,26.510000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-09,,,26.0,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-10,,,25.399999618530273,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-11,,,23.959999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-12,,,22.729999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-16,,,22.25,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-17,,,21.719999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-18,,,20.6299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-19,,,20.020000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-22,,,19.940000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-23,,,21.3700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-24,,,20.270000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-25,,,20.100000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-02-26,,,19.5,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-01,,,19.260000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-02,,,19.059999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-03,,,18.829999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-04,,,18.719999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-05,,,17.420000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-08,,,17.790000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-09,,,17.920000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-10,,,18.56999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-11,,,18.059999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-12,,,17.579999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-15,,,18.0,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-16,,,17.690000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-17,,,16.90999984741211,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-18,,,16.6200008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-19,,,16.969999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-22,,,16.8700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-23,,,16.350000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-24,,,17.549999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-25,,,18.399999618530273,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-26,,,17.770000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-29,,,17.59000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-30,,,17.1299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-03-31,,,17.59000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-01,,,17.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-05,,,17.020000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-06,,,16.229999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-07,,,16.6200008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-08,,,16.479999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-09,,,16.139999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-12,,,15.579999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-13,,,16.200000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-14,,,15.59000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-15,,,15.890000343322754,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-16,,,18.360000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-19,,,17.34000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-20,,,15.729999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-21,,,16.31999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-22,,,16.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-23,,,16.6200008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-26,,,17.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-27,,,22.809999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-28,,,21.079999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-29,,,18.440000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-04-30,,,22.049999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-03,,,20.190000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-04,,,23.84000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-05,,,24.90999984741211,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-06,,,32.79999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-07,,,40.95000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-10,,,28.84000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-11,,,28.31999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-12,,,25.520000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-13,,,26.68000030517578,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-14,,,31.239999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-17,,,30.84000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-18,,,33.54999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-19,,,35.31999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-20,,,45.790000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-21,,,40.099998474121094,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-24,,,38.31999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-25,,,34.61000061035156,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-26,,,35.02000045776367,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-27,,,29.68000030517578,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-05-28,,,32.06999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-01,,,35.540000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-02,,,30.170000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-03,,,29.459999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-04,,,35.47999954223633,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-07,,,36.56999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-08,,,33.70000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-09,,,33.72999954223633,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-10,,,30.56999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-11,,,28.790000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-14,,,28.579999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-15,,,25.8700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-16,,,25.920000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-17,,,25.049999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-18,,,23.950000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-21,,,24.8799991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-22,,,27.049999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-23,,,26.90999984741211,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-24,,,29.739999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-25,,,28.530000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-28,,,29.0,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-29,,,34.130001068115234,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-06-30,,,34.540000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-01,,,32.86000061035156,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-02,,,30.1200008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-06,,,29.649999618530273,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-07,,,26.84000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-08,,,25.709999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-09,,,24.979999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-12,,,24.43000030517578,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-13,,,24.559999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-14,,,24.889999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-15,,,25.139999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-16,,,26.25,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-19,,,25.969999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-20,,,23.93000030517578,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-21,,,25.639999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-22,,,24.6299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-23,,,23.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-26,,,22.729999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-27,,,23.190000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-28,,,24.25,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-29,,,24.1299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-07-30,,,23.5,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-02,,,22.010000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-03,,,22.6299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-04,,,22.209999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-05,,,22.100000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-06,,,21.739999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-09,,,22.139999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-10,,,22.3700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-11,,,25.389999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-12,,,25.729999542236328,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-13,,,26.239999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-16,,,26.100000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-17,,,24.329999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-18,,,24.59000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-19,,,26.440000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-20,,,25.489999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-23,,,25.65999984741211,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-24,,,27.459999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-25,,,26.700000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-26,,,27.3700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-27,,,24.450000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-30,,,27.209999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-08-31,,,26.049999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-01,,,23.889999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-02,,,23.190000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-03,,,21.309999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-07,,,23.799999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-08,,,23.25,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-09,,,22.809999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-10,,,21.989999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-13,,,21.209999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-14,,,21.559999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-15,,,22.100000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-16,,,21.719999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-17,,,22.010000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-20,,,21.5,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-21,,,22.350000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-22,,,22.510000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-23,,,23.8700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-24,,,21.709999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-27,,,22.540000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-28,,,22.600000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-29,,,23.25,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-09-30,,,23.700000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-01,,,22.5,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-04,,,23.530000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-05,,,21.760000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-06,,,21.489999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-07,,,21.559999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-08,,,20.709999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-11,,,18.959999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-12,,,18.93000030517578,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-13,,,19.06999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-14,,,19.8799991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-15,,,19.030000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-18,,,19.09000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-19,,,20.6299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-20,,,19.790000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-21,,,19.270000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-22,,,18.780000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-25,,,19.850000381469727,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-26,,,20.219999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-27,,,20.709999084472656,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-28,,,20.8799991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-10-29,,,21.200000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-01,,,21.829999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-02,,,21.56999969482422,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-03,,,19.559999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-04,,,18.520000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-05,,,18.260000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-08,,,18.290000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-09,,,19.079999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-10,,,18.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-11,,,18.639999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-12,,,20.610000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-15,,,20.200000762939453,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-16,,,22.579999923706055,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-17,,,21.760000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-18,,,18.75,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-19,,,18.040000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-22,,,18.3700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-23,,,20.6299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-24,,,19.559999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-26,,,22.219999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-29,,,21.530000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-11-30,,,23.540000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-01,,,21.360000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-02,,,19.389999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-03,,,18.010000228881836,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-06,,,18.020000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-07,,,17.989999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-08,,,17.739999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-09,,,17.25,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-10,,,17.610000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-13,,,17.549999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-14,,,17.610000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-15,,,17.940000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-16,,,17.389999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-17,,,16.110000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-20,,,16.40999984741211,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-21,,,16.489999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-22,,,15.449999809265137,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-23,,,16.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-27,,,17.670000076293945,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-28,,,17.520000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-29,,,17.280000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-30,,,17.520000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2010-12-31,,,17.75,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-03,,,17.610000610351562,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-04,,,17.3799991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-05,,,17.020000457763672,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-06,,,17.399999618530273,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-07,,,17.139999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-10,,,17.540000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-11,,,16.889999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-12,,,16.239999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-13,,,16.389999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-14,,,15.460000038146973,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-18,,,15.869999885559082,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-19,,,17.309999465942383,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-20,,,17.989999771118164,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-21,,,18.469999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-24,,,17.649999618530273,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-25,,,17.59000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-26,,,16.639999389648438,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-27,,,16.149999618530273,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-28,,,20.040000915527344,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-01-31,,,19.530000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-01,,,17.6299991607666,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-02,,,17.299999237060547,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-03,,,16.690000534057617,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-04,,,15.930000305175781,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-07,,,16.280000686645508,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-08,,,15.8100004196167,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-09,,,15.869999885559082,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-10,,,16.09000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-11,,,15.6899995803833,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-14,,,15.949999809265137,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-15,,,16.3700008392334,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-16,,,16.719999313354492,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
2011-02-17,,,16.59000015258789,2026-08-12 22:51:08 CST,2026-08-12 22:51:08 CST
